CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO;NU_ANO;SCORE_ESCUDO;TX_ENUNCIADO
99;CN;86095;D;15;0;;2.40373;1.64542;0.18833;AZUL;1511;;0;2025;-1.070450000000001;99 2233//0077//22002255 1122::3322::0099
165;MT;87039;B;29;0;;2.57331;1.66741;0.24479;AZUL;1559;;0;2025;-1.0795599999999996;Enunciado da Questão 165 (Consulte o Caderno Azul Oficial)
126;CN;61018;D;20;0;;2.29917;1.62756;0.1603;AZUL;1483;;0;2025;-1.0858399999999993;Enunciado da Questão 126 (Consulte o Caderno Azul Oficial)
146;MT;153134;B;3;0;;1.25353;0.84993;0.21314;AZUL;1471;;0;2025;-1.1084299999999998;Enunciado da Questão 146 (Consulte o Caderno Azul Oficial)
94;CN;141609;D;5;0;;1.93986;1.47354;0.11645;AZUL;1483;;0;2025;-1.1231500000000003;Enunciado da Questão 94 (Consulte o Caderno Azul Oficial)
105;CN;141636;B;2;0;;2.31148;1.7751;0.08911;AZUL;1511;;0;2025;-1.1478899999999994;Enunciado da Questão 105 (Consulte o Caderno Azul Oficial)
30;LC;153420;B;20;0;;2.37816;1.72434;0.14733;AZUL;1459;;0;2025;-1.1533500000000003;"30 minutos que antecedem
otérmino das provas.
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
001100117755AAZZ..iinnddbb 11 2233//0077//22002255 1122::3322::0033"
60;CH;140201;D;23;0;;2.24373;1.5186;0.21973;AZUL;1447;;0;2025;-1.1669900000000002;Enunciado da Questão 60 (Consulte o Caderno Azul Oficial)
9;LC;158768;E;12;0;;0.98166;0.68556;0.22632;AZUL;1549;;0;2025;-1.22496;"9 Ledor 9 9 Ledor 9
9 Atendimento Especializado 9 9 Atendimento Especializado 9
10 Libras 10 10 Libras 10
2º Dia 2º Dia
1º Capa 4º Capa
12 Libras 12 12 Libras 12
11 Ledor 11 11 Ledor 11
11 Atendimento Especializado 11 11 Atendimento Especializado 11
8 Verde 8 8 Verde 8
7 Azul 7 7 Azul 7
6 Cinza 6 6 Cinza 6
5 Amarelo 5 5 Amarelo 5
*010175AZ1*
0 1
CADERNO 1 | AZUL 1º DIA
����� �������� �� ������ �����
PROVA DE LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇãO
PROVA DE CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS
CADERNO
1
AZUL
ATENÇãO: transcreva no espaço apropriado do seu CARTÃO-RESPOSTA,
com sua caligrafia usual, considerando as letras maiúsculas e minúsculas, a seguinte frase:
Nada na vida deve ser temido, somente compreendido
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
LEIA ATENTAMENTE AS INSTRUÇÕES SEGUINTES:
1. Este CADERNO DE QUESTÕES contém 90 questões numeradas de 01 a 90 e a Proposta de Redação,
dispostas da seguinte maneira:
a)questões de número 01 a 45, relativas à área de Linguagens, Códigos e suas Tecnologias;
b)Proposta de Redação;
c)questões de número 46 a 9"
85;CH;149812;D;19;0;;2.14888;1.69593;0.08819;AZUL;1520;;0;2025;-1.2309799999999995;Enunciado da Questão 85 (Consulte o Caderno Azul Oficial)
81;CH;49756;C;1;0;;3.39532;2.46142;0.12938;AZUL;1520;;0;2025;-1.2405199999999996;"81 QUESTãO 84
Em decorrência da naturalização da inferioridade social Com o objetivo de auxiliar a prevenção e o combate a
da mulher e da concepção de justiça do Estado, baseada na incêndios no Cerrado, o Centro de Sensoriamento Remoto
igualdade abstratamente concebida, torna-se possível convencer da Universidade Federal de Minas Gerais (UFMG) desenvolveu
o Estado burguês a conceber e implementar políticas públicas
um modelo computacional capaz de prever o comportamento
cujo conteúdo se define pela discriminação positiva de mulheres,
do fogo. Essa tecnologia integra o projeto Monitoramento do
embora isso aparentemente seja paradoxal.
Cerrado, do qual também participa o Instituto Nacional de
SAFFIOTI, H.; ALMEIDA, S. S. Violência de gênero, poder e impotência.
Pesquisas Espaciais (Inpe). O instituto produz e processa dados
Rio de Janeiro: Revinter, 1995 (adaptado).
de satélite sobre focos de calor para determinar a localização
No contexto atual, qual medida atende ao tipo de política pública de incêndios no bioma. Esses focos são o ponto de ignição para
abordada no texto? o modelo desenvolvido na UFMG: com base em outros dados,
como relevo, ventos, umidade e biomassa seca, a ferramenta
A Ampliação do sufrágio universal.
estima as áreas com maior risco de incêndio e prevê a intensidade
B Diminuição da jornada de trabalho.
e a direção de propagação do fogo no Cerrado brasileiro.
C Extinção do crime de feminicídio.
LAGES, L. Tecnologia antiqueimada. Revista Minas Faz Ciência,
D R"
10;LC;157772;D;18;0;;1.80586;1.29722;0.20182;AZUL;1529;;0;2025;-1.28904;"10 Libras 10 10 Libras 10
2º Dia 2º Dia
1º Capa 4º Capa
12 Libras 12 12 Libras 12
11 Ledor 11 11 Ledor 11
11 Atendimento Especializado 11 11 Atendimento Especializado 11
8 Verde 8 8 Verde 8
7 Azul 7 7 Azul 7
6 Cinza 6 6 Cinza 6
5 Amarelo 5 5 Amarelo 5
*010175AZ1*
0 1
CADERNO 1 | AZUL 1º DIA
����� �������� �� ������ �����
PROVA DE LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇãO
PROVA DE CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS
CADERNO
1
AZUL
ATENÇãO: transcreva no espaço apropriado do seu CARTÃO-RESPOSTA,
com sua caligrafia usual, considerando as letras maiúsculas e minúsculas, a seguinte frase:
Nada na vida deve ser temido, somente compreendido
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
LEIA ATENTAMENTE AS INSTRUÇÕES SEGUINTES:
1. Este CADERNO DE QUESTÕES contém 90 questões numeradas de 01 a 90 e a Proposta de Redação,
dispostas da seguinte maneira:
a)questões de número 01 a 45, relativas à área de Linguagens, Códigos e suas Tecnologias;
b)Proposta de Redação;
c)questões de número 46 a 90, relativas à área de Ciências Humanas e suas Tecnologias.
ATENÇãO: as questões"
44;LC;157606;A;12;0;;2.03058;1.47579;0.18629;AZUL;1529;;0;2025;-1.2976599999999998;44 2233//0077//22002255 1122::3322::0055
2;LC;153945;A;8;0;;1.8208;1.32304;0.19745;AZUL;1459;1.0;0;2025;-1.3147700000000002;"2 Amarelo 2 2 Amarelo 2
3 Branco 3 3 Branco 3
4 Verde 4 4 Verde 4
9 Ledor 9 9 Ledor 9
9 Atendimento Especializado 9 9 Atendimento Especializado 9
10 Libras 10 10 Libras 10
2º Dia 2º Dia
1º Capa 4º Capa
12 Libras 12 12 Libras 12
11 Ledor 11 11 Ledor 11
11 Atendimento Especializado 11 11 Atendimento Especializado 11
8 Verde 8 8 Verde 8
7 Azul 7 7 Azul 7
6 Cinza 6 6 Cinza 6
5 Amarelo 5 5 Amarelo 5
*010175AZ1*
0 1
CADERNO 1 | AZUL 1º DIA
����� �������� �� ������ �����
PROVA DE LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇãO
PROVA DE CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS
CADERNO
1
AZUL
ATENÇãO: transcreva no espaço apropriado do seu CARTÃO-RESPOSTA,
com sua caligrafia usual, considerando as letras maiúsculas e minúsculas, a seguinte frase:
Nada na vida deve ser temido, somente compreendido
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
LEIA ATENTAMENTE AS INSTRUÇÕES SEGUINTES:
1. Este CADERNO DE QUESTÕES contém 90 questões numeradas de 01 a 90 e a Proposta de Redação,
dispostas da seguinte maneira:
a)questões de número 01 a 45, relativas à área de Linguagens, Códigos e su"
19;LC;150744;D;17;0;;1.16823;0.88079;0.20262;AZUL;1549;;0;2025;-1.3190099999999991;"19 set. 2024.
De acordo com esse texto, o programa voltado ao estímulo da
Nesse cartaz publicitário, os recursos verbais e não verbais
prática do parasurf evidencia a
constroem um argumento que objetiva
A adesão de diferentes países a programas inclusivos.
A divulgar a obra de Fernando Pessoa no Brasil.
B preocupação política em atender a demandas paralímpicas.
C importância de uma política pública esportiva para a inclusão. B valorizar a realização de eventos literários no país.
D eficiência das iniciativas de inclusão em megaeventos esportivos. C ressaltar o impacto da leitura na vida das pessoas.
E escassez de investimento em práticas corporais de aventura D fomentar o turismo cultural na cidade de São Paulo.
na natureza. E evidenciar a influência de Pessoa na literatura brasileira.
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
8 LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇÃO | 1º DIA | CADERNO 1 | AZUL
001100117755AAZZ..iinnddbb 88 2233//0077//22002255 1122::3322::0077"
81;CH;140932;E;25;0;;1.9729;1.40956;0.20847;AZUL;1447;;0;2025;-1.3252299999999997;"81 QUESTãO 84
Em decorrência da naturalização da inferioridade social Com o objetivo de auxiliar a prevenção e o combate a
da mulher e da concepção de justiça do Estado, baseada na incêndios no Cerrado, o Centro de Sensoriamento Remoto
igualdade abstratamente concebida, torna-se possível convencer da Universidade Federal de Minas Gerais (UFMG) desenvolveu
o Estado burguês a conceber e implementar políticas públicas
um modelo computacional capaz de prever o comportamento
cujo conteúdo se define pela discriminação positiva de mulheres,
do fogo. Essa tecnologia integra o projeto Monitoramento do
embora isso aparentemente seja paradoxal.
Cerrado, do qual também participa o Instituto Nacional de
SAFFIOTI, H.; ALMEIDA, S. S. Violência de gênero, poder e impotência.
Pesquisas Espaciais (Inpe). O instituto produz e processa dados
Rio de Janeiro: Revinter, 1995 (adaptado).
de satélite sobre focos de calor para determinar a localização
No contexto atual, qual medida atende ao tipo de política pública de incêndios no bioma. Esses focos são o ponto de ignição para
abordada no texto? o modelo desenvolvido na UFMG: com base em outros dados,
como relevo, ventos, umidade e biomassa seca, a ferramenta
A Ampliação do sufrágio universal.
estima as áreas com maior risco de incêndio e prevê a intensidade
B Diminuição da jornada de trabalho.
e a direção de propagação do fogo no Cerrado brasileiro.
C Extinção do crime de feminicídio.
LAGES, L. Tecnologia antiqueimada. Revista Minas Faz Ciência,
D R"
177;MT;117735;C;9;0;;2.44597;1.83917;0.14226;AZUL;1559;;0;2025;-1.3368699999999998;Enunciado da Questão 177 (Consulte o Caderno Azul Oficial)
114;CN;141526;A;3;0;;2.78775;2.00238;0.18272;AZUL;1569;;0;2025;-1.3452399999999998;Enunciado da Questão 114 (Consulte o Caderno Azul Oficial)
154;MT;83162;C;26;0;;1.55368;1.18413;0.18289;AZUL;1471;;0;2025;-1.35948;Enunciado da Questão 154 (Consulte o Caderno Azul Oficial)
109;CN;96271;D;11;0;;1.91392;1.52169;0.12503;AZUL;1569;;0;2025;-1.3623800000000004;Enunciado da Questão 109 (Consulte o Caderno Azul Oficial)
179;MT;126016;D;25;0;;2.15064;1.6875;0.12237;AZUL;1502;;0;2025;-1.3730699999999998;Enunciado da Questão 179 (Consulte o Caderno Azul Oficial)
93;CN;141660;A;12;0;;1.52178;1.1663;0.19315;AZUL;1511;;0;2025;-1.42109;Enunciado da Questão 93 (Consulte o Caderno Azul Oficial)
117;CN;117699;E;9;0;;3.65154;2.39907;0.30683;AZUL;1511;;0;2025;-1.4282800000000004;Enunciado da Questão 117 (Consulte o Caderno Azul Oficial)
72;CH;141034;D;14;0;;1.60039;1.16951;0.22784;AZUL;1539;;0;2025;-1.4469500000000004;Enunciado da Questão 72 (Consulte o Caderno Azul Oficial)
31;LC;20061;D;11;0;;1.91384;1.38447;0.22628;AZUL;1529;;0;2025;-1.45713;Enunciado da Questão 31 (Consulte o Caderno Azul Oficial)
142;MT;85403;E;16;0;;1.67978;1.42175;0.1127;AZUL;1559;;0;2025;-1.4691899999999998;Enunciado da Questão 142 (Consulte o Caderno Azul Oficial)
108;CN;60058;C;3;0;;2.43322;2.00446;0.06758;AZUL;1483;;0;2025;-1.4848399999999995;Enunciado da Questão 108 (Consulte o Caderno Azul Oficial)
113;CN;111420;D;14;0;;2.57327;2.14122;0.04207;AZUL;1511;;0;2025;-1.48747;Enunciado da Questão 113 (Consulte o Caderno Azul Oficial)
149;MT;77490;B;9;0;;2.06648;1.60967;0.16207;AZUL;1559;;0;2025;-1.5064000000000004;Enunciado da Questão 149 (Consulte o Caderno Azul Oficial)
158;MT;5827;B;21;0;;3.49176;2.62896;0.12305;AZUL;1502;;0;2025;-1.5186100000000002;Enunciado da Questão 158 (Consulte o Caderno Azul Oficial)
142;MT;118001;C;26;0;;1.23159;1.06512;0.16005;AZUL;1502;;0;2025;-1.5324300000000002;Enunciado da Questão 142 (Consulte o Caderno Azul Oficial)
106;CN;126558;B;23;0;;2.51293;1.79735;0.23472;AZUL;1569;;0;2025;-1.5397900000000004;Enunciado da Questão 106 (Consulte o Caderno Azul Oficial)
18;LC;152713;C;18;0;;1.3748;1.1646;0.17102;AZUL;1549;;0;2025;-1.5993000000000002;"18 anos pelo Natal, e é rapariga que pela feição parece sobre História e Cultura Afro-Brasileira.
moça de cidade, muito ariscazinha de modos, mas bonita e boa
§ 1º O conteúdo programático a que se refere o caput deste
deveras... Coitada, foi criada sem mãe, e aqui nestes fundões. [...]
artigo incluirá o estudo da História da África e dos Africanos, a luta
— Ora muito que bem, continuou Pereira caindo aos poucos
dos negros no Brasil, a cultura negra brasileira e o negro na formação
na habitual garrulice, quando vi a menina tomar corpo, tratei
da sociedade nacional, resgatando a contribuição do povo negro nas
logo de casá-la.
áreas social, econômica e política pertinentes à História do Brasil.
— Ah! é casada? perguntou Cirino.
§ 2º Os conteúdos referentes à História e Cultura Afro-
— Isto é, é e não é. A coisa está apalavrada. Por aqui costuma
-Brasileira serão ministrados no âmbito de todo o currículo
labutar no costeio do gado para São Paulo um homem de mão-
cheia, que talvez o sr. conheça... o Manecão Doca... escolar, em especial nas áreas de Educação Artística e de
Literatura e História Brasileiras.
— Não, respondeu Cirino abanando a cabeça.
— Pois isso é um homem às direitas, desempenado e trabucador BRASIL. Lei n. 10 639/2003. Disponível em: www.gov.br/planalto.
Acesso em: 5 maio 2024.
como ele só... fura estes sertões todos e vem tangendo pontes de
gado que metem pasmo. Também dizem que tem bichado muito
O emprego da norma-padrão é justificado nesse texto
e ajuntado cobr"
110;CN;141618;D;26;0;;3.58422;2.50706;0.24943;AZUL;1511;;0;2025;-1.5998899999999998;Enunciado da Questão 110 (Consulte o Caderno Azul Oficial)
172;MT;43202;E;26;0;;1.92705;1.56447;0.16008;AZUL;1502;;0;2025;-1.6397100000000002;Enunciado da Questão 172 (Consulte o Caderno Azul Oficial)
82;CH;140817;E;19;0;;2.11613;1.69477;0.15902;AZUL;1520;;0;2025;-1.64715;"82 indica a
A cidade justa é governada pelos filósofos, administrada A influência da produção orgânica.
pelos cientistas, protegida pelos guerreiros e mantida pelos B relevância da infraestrutura viária.
produtores. Cada classe cumprirá sua função para o bem da
C significância da cosmologia nativa.
pólis, racionalmente dirigida pelos filósofos. Em contrapartida,
a cidade injusta é aquela onde o governo está nas mãos dos D importância de pesquisas acadêmicas.
proprietários — que não pensam no bem comum da pólis E interferência de interesses estrangeiros.
e lutarão por interesses econômicos particulares.
QUESTãO 85
CHAUÍ, M. Convite à filosofia. São Paulo: Ática, 2000.
TEXTO I
O texto apresenta a estrutura de governo da cidade ideal pensada
por Platão, que postula uma indissociabilidade entre O cinema constituía um encanto indefinível: além do
entretenimento delicioso das vidas alheias por meio dos filmes,
A cognoscência e relação intersubjetiva.
o pretexto amável para os encontros de olhos, para a mostra
B mitologia e teorias cosmogônicas.
dos vestidos, para as tagarelices com as vizinhas de cadeiras.
C cidadania e primazia da retórica.
SETTE, M. Anquinhas e bernardas. São Paulo: Livraria Martins, 1940 (adaptado).
D moralidade e virtudes cardeais.
E ética e exercício do poder. TEXTO II
O pouco caso na seleção dos filmes para serem exibidos
QUESTãO 83 nos espetáculos diurnos tem sido causa de inúmeros dissabores
A Impressão Régia do Rio de Janeiro foi criada pelo decreto de sof"
124;CN;111598;A;7;0;;2.33551;1.92601;0.11314;AZUL;1569;;0;2025;-1.67271;Enunciado da Questão 124 (Consulte o Caderno Azul Oficial)
69;CH;89619;E;27;0;;1.49676;1.18704;0.2233;AZUL;1520;;0;2025;-1.6841000000000002;Enunciado da Questão 69 (Consulte o Caderno Azul Oficial)
160;MT;111645;D;27;0;;2.16638;1.7559;0.15245;AZUL;1559;;0;2025;-1.697189999999999;"160 × 200 × 25 cm. 1999.
E replicação seriada para distribuição em larga escala.
Disponível em: www.adrianavarejao.net. Acesso em: 10 jan. 2025.
A utilização de recursos visuais como suturas, cortes e ruínas por
Adriana Varejão, na obra Azulejaria em carne viva, remete à(s)
A sobreposição da cultura brasileira à arte portuguesa.
B manutenção da representação realista na arte brasileira.
C violências desencadeadas pelo processo colonial brasileiro.
D desigualdades nos incentivos à produção artística brasileira.
E negligência na conservação do patrimônio arquitetônico
luso-brasileiro.
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
LINGUAGENS, CÓDIGOS E SUAS TECNOLOGIAS E REDAÇÃO | 1º DIA | CADERNO 1 | AZUL 11
001100117755AAZZ..iinnddbb 1111 2233//0077//22002255 1122::3322::1122"
119;CN;141682;D;20;0;;2.63075;1.93906;0.22904;AZUL;1511;;0;2025;-1.7008800000000006;Enunciado da Questão 119 (Consulte o Caderno Azul Oficial)
127;CN;7755;E;19;0;;1.42825;1.15911;0.21782;AZUL;1569;;0;2025;-1.7099300000000004;Enunciado da Questão 127 (Consulte o Caderno Azul Oficial)
154;MT;85332;D;12;0;;2.14543;1.85146;0.0898;AZUL;1559;;0;2025;-1.7125199999999998;Enunciado da Questão 154 (Consulte o Caderno Azul Oficial)
76;CH;84835;B;7;0;;1.92619;1.49592;0.21933;AZUL;1520;;0;2025;-1.7320299999999995;"76 QUESTãO 78
Os direitos do homem constituem uma classe variável, como A Roda dos Expostos de Salvador (Bahia) data de 1726 e
a história destes últimos séculos demonstra suficientemente. foi uma das instituições implantadas com o objetivo de acolher
O elenco dos direitos do homem se modificou, e continua a se e prover um encaminhamento para a criança recém-nascida
modificar, com a mudança das condições históricas, ou seja, abandonada. Essa assistência fundamentava-se em práticas
dos carecimentos e dos interesses, das classes no poder, dos meios caritativas, paternalistas e imediatistas que visavam ao cuidado
disponíveis para a realização dos mesmos, das transformações básico da criança e, especialmente, à salvação da sua alma,
técnicas. Direitos que foram declarados absolutos no final do via batismo, devido à alta mortalidade.
século XVIII foram submetidos a radicais limitações nas declarações BORRIONE, R.; CHAVES, A. M. Análise documental e contexto
de desenvolvimento. Disponível em: www.scielo.br.
contemporâneas; direitos que as declarações do século XVIII
Acesso em: 15 ago. 2013.
nem sequer mencionavam, como os direitos sociais, são agora
A instituição apresentada no texto justificava-se pelo(a)
proclamados com grande ostentação nas recentes declarações.
BOBBIO, N. A era dos direitos. Rio de Janeiro: Elsevier, 2004. A defesa de direitos humanos.
B preceito de natureza sociorreligiosa.
Os argumentos apresentados no texto sustentam que os direitos
C reconhecimento de víncul"
101;CN;78625;A;22;0;;1.54378;0.98844;0.37883;AZUL;1483;;0;2025;-1.7719100000000003;Enunciado da Questão 101 (Consulte o Caderno Azul Oficial)
17;LC;158754;E;17;0;;1.65908;1.31422;0.23254;AZUL;1529;;0;2025;-1.7872;"175AZ9*
ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEN2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025ENEM2025
QUESTãO 15 Nesse soneto, os traços da estética simbolista são resgatados
pelo eu lírico ao
O retrato como gênero da pintura ocidental ficou vinculado
às elites, tornando invisíveis as populações que não faziam parte A rejeitar as emoções de “amor” e “mágoa”.
do círculo dominante. Num país de tradição escravocrata e B expressar a dubiedade do olhar sobre o outro.
colonizado por europeus como o Brasil, pouquíssimas pessoas C representar o “eu” e o “tu” como sujeitos volúveis.
negras e indígenas foram retratadas em pintura, e menos ainda D associar a sua inconsciência a elementos da natureza.
identificadas com seus nomes nos retratos. Daí a importância,
E metaforizar o conflito amoroso nas imagens de “mar” e “rocha”.
para a história da arte e para a história brasileira, dos retratos
de Dalton Paula. QUESTãO 17
Antes do inverno chegar.
Ela tinha olhinhos brilhantes. Os mesmos de antes. Antes
da fome. Antes das 17 mudanças de cidade. Dos sete filhos e
dos muitos anos de trabalho dentro e fora de casa.
Ela fazia ambrosia, bolo de fubá e pedacinhos de queijo.
Antes do inverno, ela plantava flores novas e diferentes para
"
138;MT;125905;E;6;0;;2.19978;1.77865;0.17051;AZUL;1471;;0;2025;-1.7889400000000002;Enunciado da Questão 138 (Consulte o Caderno Azul Oficial)
45;LC;158715;B;17;0;;1.77341;1.51977;0.1572;AZUL;1549;;0;2025;-1.79849;Enunciado da Questão 45 (Consulte o Caderno Azul Oficial)
150;MT;31953;D;16;0;;2.05503;1.52998;0.26701;AZUL;1471;;0;2025;-1.81493;Enunciado da Questão 150 (Consulte o Caderno Azul Oficial)
118;CN;55380;C;25;0;;2.50073;1.90034;0.22474;AZUL;1511;;0;2025;-1.82326;Enunciado da Questão 118 (Consulte o Caderno Azul Oficial)
163;MT;141613;D;17;0;;2.0885;1.78851;0.12818;AZUL;1559;;0;2025;-1.82943;Enunciado da Questão 163 (Consulte o Caderno Azul Oficial)
108;CN;97184;C;18;0;;2.05842;1.56415;0.2516;AZUL;1511;;0;2025;-1.83361;Enunciado da Questão 108 (Consulte o Caderno Azul Oficial)
94;CN;141750;B;11;0;;1.41313;1.24164;0.189;AZUL;1511;;0;2025;-1.84366;Enunciado da Questão 94 (Consulte o Caderno Azul Oficial)
123;CN;141593;B;2;0;;1.63543;1.41487;0.17897;AZUL;1511;;0;2025;-1.8686;Enunciado da Questão 123 (Consulte o Caderno Azul Oficial)
156;MT;17209;A;28;0;;2.77367;2.35329;0.07245;AZUL;1559;;0;2025;-1.87478;Enunciado da Questão 156 (Consulte o Caderno Azul Oficial)
122;CN;141601;D;23;0;;2.30161;1.64956;0.31542;AZUL;1483;;0;2025;-1.9225599999999992;Enunciado da Questão 122 (Consulte o Caderno Azul Oficial)
49;CH;96245;A;23;0;;1.65724;1.48746;0.15721;AZUL;1539;;0;2025;-1.93395;"49 De acordo com o texto, ainda que estejam em desconformidade
com o ordenamento jurídico, são exemplos de ação justa:
TEXTO I
A Casos de desobediência civil.
B Repressões do aparato estatal.
C Conflitos de natureza intercontinental.
D Manifestações do movimento sindical.
E Mobilizações de agremiações estudantis.
QUESTãO 51
Sinal fechado
Olá, como vai?
Eu vou indo e você, tudo bem?
Tudo bem, eu vou indo, correndo
Pegar meu lugar no futuro, e você?
Tudo bem, eu vou indo em busca
De um sono tranquilo, quem sabe?
Quanto tempo...
Pois é, quanto tempo...
Me perdoe a pressa
É a alma dos nossos negócios...
Oh, não tem de que
Eu também só ando a cem
Quando é que você telefona?
Precisamos nos ver por aí
Pra semana, prometo,
Talvez nos vejamos, quem sabe?
Quanto tempo...
CARLEVARIS, L. La piazetta (detalhe). Óleo sobre tela, 49 × 41 cm.
Ashmolean Museum, Oxford, 1729. Pois é, quanto tempo...
Disponível em: www.meinsterart.de. Acesso em: 13 dez. 2017. Tanta coisa que eu tinha a dizer
TEXTO II Mas eu sumi na poeira das ruas
Eu também tenho algo a dizer
Antigo centro da economia mundo-europeia do século XV,
Mas me foge a lembrança
no final do século XVII e início do século XVIII, Veneza ainda era
uma cidade cosmopolita onde orientais podiam sentir-se em casa. Por favor, telefone, eu preciso beber
Alguma coisa rapidamente
BRAUDEL, F. O tempo do mundo. São Paulo:
Martins Fontes, 1979 (adaptado). Pra semana...
O sinal...
Qual elemento da condição cosmopolita de Veneza na Idade
Eu procuro voc"
